page,rank,title,price,reviews_count,rating,asin,url,rank_filled,category,market_place,bought_number_2
1,11,"Baranne - Extreme Waterproofing Spray | Water Repellent Spray | Shoes, Fabric, Textile, Suede | Multi-Surface Protection I Spots, Traces I Protects From Rain | 300 ml",€5.33,3396.0,4.5 out of 5 stars,B0CSWHPKZF,https://www.amazon.fr/-/en/Baranne-Waterproofing-Repellent-Multi-Surface-Protection/dp/B0CSWHPKZF/ref=zg_bs_g_fashion_d_sccl_11/523-8476718-5824612?psc=1,11,fashion,fr,2K+ bought
1,12,adidas Men's Shoe VS Pace 2.0,€29.99,12182.0,4.6 out of 5 stars,B0BJL2HC1J,https://www.amazon.fr/-/en/adidas-Olive-Strata-Black-Cloud/dp/B0BJL2HC1J/ref=zg_bs_g_fashion_d_sccl_12/523-8476718-5824612?psc=1,12,fashion,fr,100+ bought
1,13,for,€15.89,1557.0,4.5 out of 5 stars,B0CV4F2VGS,https://www.amazon.fr/-/en/Dr-Scholls-for/dp/B0CV4F2VGS/ref=zg_bs_g_fashion_d_sccl_13/523-8476718-5824612?psc=1,13,fashion,fr,1K+ bought
1,14,Dunlop Men's Waterproof Wellington Boots,€28.56,25868.0,4.5 out of 5 stars,B0014E7RPC,https://www.amazon.fr/-/en/Grisport-Dunlop-Budget-Multisport-Outdoor/dp/B0014E7RPC/ref=zg_bs_g_fashion_d_sccl_14/523-8476718-5824612?psc=1,14,fashion,fr,100+ bought
1,15,ANTONIO ROSSI (12 Pack) Mens Boxer Shorts Slim Fit Boxer Shorts Mens Boxer Shorts with Elastic Waistband,€39.59,98398.0,4.6 out of 5 stars,B07PYSXWR4,https://www.amazon.fr/-/en/ANTONIO-ROSSI-Shorts-Elastic-Waistband/dp/B07PYSXWR4/ref=zg_bs_g_fashion_d_sccl_15/523-8476718-5824612?psc=1,15,fashion,fr,200+ bought
1,16,"riemot Comfort Shoe Insoles, Insoles for Women and Men, Memory Foam Sole, Shock Absorption, Lightweight and Breathable, Anti-Odour EU 36-46",€6.99,1477.0,4.4 out of 5 stars,B0CNK9LH7X,https://www.amazon.fr/-/en/riemot-Insoles-Men-Women-Black/dp/B0CNK9LH7X/ref=zg_bs_g_fashion_d_sccl_16/523-8476718-5824612?psc=1,16,fashion,fr,100+ bought
1,17,GUDECIUS Safety Shoes Men Lightweight Breathable Work Shoes Basketball Safety Steel Toe Cap Fashion Comfortable Non-Slip Safety Shoe 38-46 EU,€34.90,1429.0,4.1 out of 5 stars,B0DFCML2CL,https://www.amazon.fr/-/en/GUDECIUS-Lightweight-Breathable-Basketball-Comfortable/dp/B0DFCML2CL/ref=zg_bs_g_fashion_d_sccl_17/523-8476718-5824612?psc=1,17,fashion,fr,100+ bought
1,18,SOXCO Men's Sports Socks 10 Pairs High Pack of 10 Pairs,€11.99,3757.0,4.5 out of 5 stars,B0CG86TBC7,https://www.amazon.fr/-/en/SOXCO-Sports-Socks-Pairs-11-Sep/dp/B0CG86TBC7/ref=zg_bs_g_fashion_d_sccl_18/523-8476718-5824612?psc=1,18,fashion,fr,100+ bought
1,19,Skechers Uno Stand on Air Women's Trainers,€47.95,53569.0,4.6 out of 5 stars,B07H5X7RH5,https://www.amazon.fr/-/en/Skechers-Uno-Stand-Air-Fashion-Sneakers/dp/B07H5X7RH5/ref=zg_bs_g_fashion_d_sccl_19/523-8476718-5824612?psc=1,19,fashion,fr,100+ bought
1,20,Levi's 501 Original Fit Men's Straight Fit Jeans,€54.99,36277.0,4.3 out of 5 stars,B001GT1WDI,https://www.amazon.fr/-/en/Levis-Original-Mens-Jeans-Marlon/dp/B001GT1WDI/ref=zg_bs_g_fashion_d_sccl_20/523-8476718-5824612?psc=1,20,fashion,fr,0
1,21,"HIYATO Men's Winter Gloves, Warm Touch Screen Gloves with Soft Inner Lining, Thermal Gloves for Men and Women",€9.99,3839.0,4.2 out of 5 stars,B07XDQYNND,https://www.amazon.fr/-/en/HIYATO-Winter-Gloves-Screen-Thermal/dp/B07XDQYNND/ref=zg_bs_g_fashion_d_sccl_21/523-8476718-5824612?psc=1,21,fashion,fr,300+ bought
1,22,"Olukssck 2 Pairs of Elastic Flat Shoelaces with Metal Closure, Elastic Tie Free Tie Shoelaces for Children and Adults, Sports Shoe Laces for All Shoes",€6.83,6470.0,4.5 out of 5 stars,B09LRXBND9,https://www.amazon.fr/-/en/Olukssck-Elastic-Shoelaces-Closure-Children/dp/B09LRXBND9/ref=zg_bs_g_fashion_d_sccl_22/523-8476718-5824612?psc=1,22,fashion,fr,500+ bought
1,23,VANKEV Travel Cabin Airplane Backpack 45 x 36 x 20 cm for Easyjet 30L Hand Luggage Women Man Under Seat Cabin Backpack for Laptop 15.6 Inches Beige,€41.39,6069.0,4.6 out of 5 stars,B0DXF968PX,https://www.amazon.fr/-/en/VANKEV-Airplane-Backpack-Easyjet-Luggage/dp/B0DXF968PX/ref=zg_bs_g_fashion_d_sccl_23/523-8476718-5824612?psc=1,23,fashion,fr,200+ bought
1,24,Calvin Klein Pack of 3 Men's Low-Rise Boxer Shorts Underwear,€31.00,42016.0,4.5 out of 5 stars,B00UJ78S7G,https://www.amazon.fr/-/en/Calvin-Klein-Low-Rise-Underwear-Multicoloured/dp/B00UJ78S7G/ref=zg_bs_g_fashion_d_sccl_24/523-8476718-5824612?psc=1,24,fashion,fr,100+ bought
1,25,"Luckeey Cadeau Fete Des Grand Mere, Porte Clef Mamie Cadeau Mamie Je T’aime, Fete Des Grands Meres Anniversaire Cadeaux",€8.99,40.0,4.7 out of 5 stars,B0DMRZLJHJ,https://www.amazon.fr/-/en/Luckeey-Grandmothers-Grandmother-Keyring-Birthday/dp/B0DMRZLJHJ/ref=zg_bs_g_fashion_d_sccl_25/523-8476718-5824612?psc=1,25,fashion,fr,100+ bought
1,26,"TENBST Men's Leather Wallet, RFID Blocking Card Holder, 8 Credit Card Holders, Credit Card Holder with Banknote Compartment and Coin Pocket – Gift Box",€25.99,3779.0,4.4 out of 5 stars,B0D3PYHDDG,https://www.amazon.fr/-/en/TENBST-Leather-Blocking-Banknote-Compartment/dp/B0D3PYHDDG/ref=zg_bs_g_fashion_d_sccl_26/523-8476718-5824612?psc=1,26,fashion,fr,1K+ bought
1,27,FOTOOL Culotte Menstruelle Absorbante = 4 tampons Lavable Coton Menstruation Protection Périodique Hygiénique Flux léger à abondant Culotte de Règles lavables,€16.99,2549.0,4.2 out of 5 stars,B0B5HSR99R,https://www.amazon.fr/-/en/FOTOOL-Absorbent-Menstrual-Menstruation-Protection/dp/B0B5HSR99R/ref=zg_bs_g_fashion_d_sccl_27/523-8476718-5824612?psc=1,27,fashion,fr,300+ bought
1,28,"Stepace Round Boot Laces [2 Pairs] Reinforced Heavy Duty Boot Laces for Boots, Hiking Shoes, Work Shoes",€6.99,7935.0,4.7 out of 5 stars,B092R7VB3K,https://www.amazon.fr/-/en/Stepace-Reinforced-Durable-Hiking-White-120/dp/B092R7VB3K/ref=zg_bs_g_fashion_d_sccl_28/523-8476718-5824612?psc=1,28,fashion,fr,100+ bought
1,29,YouShow Women's High Waist Cotton Briefs Pack of 5 Elastic Flat Stomach,€14.99,6433.0,4.5 out of 5 stars,B08BJ2BNRD,https://www.amazon.fr/-/en/YouShow-Womens-Cotton-Elastic-Stomach/dp/B08BJ2BNRD/ref=zg_bs_g_fashion_d_sccl_29/523-8476718-5824612?psc=1,29,fashion,fr,200+ bought
1,30,LONGKING Ski Balaclava for Men Women UV Protection Fit Motorcycle Snowboard Balaclava for Cycling Outdoor Sports,€5.98,5805.0,4.3 out of 5 stars,B09NPKCBV1,https://www.amazon.fr/-/en/LONGKING-Balaclava-Snowboard-Motorcycle-Protection/dp/B09NPKCBV1/ref=zg_bs_g_fashion_d_sccl_30/523-8476718-5824612?psc=1,30,fashion,fr,1K+ bought
1,31,"Cirorld Travel Pillow for Airplane, Neck Pillow for Travel, Memory Foam Travel Pillow for Adults, Adjustable Compact Flight Pillow, Ergonomic Neck Pillow",€19.99,3583.0,4.3 out of 5 stars,B0CYPZBKV7,https://www.amazon.fr/-/en/Cirorld-Airplane-Adjustable-Compact-Ergonomic/dp/B0CYPZBKV7/ref=zg_bs_g_fashion_d_sccl_31/523-8476718-5824612?psc=1,31,fashion,fr,800+ bought
1,32,"Luggage Cabin Backpack Travel Cabin Airplane Under Seat Hand Luggage Small Travel Bag, Black",€21.75,5726.0,4.6 out of 5 stars,B0F3W34CTZ,https://www.amazon.fr/-/en/Luggage-Cabin-Backpack-Travel-Airplane/dp/B0F3W34CTZ/ref=zg_bs_g_fashion_d_sccl_32/523-8476718-5824612?psc=1,32,fashion,fr,500+ bought
1,33,Baofular Safety Shoes Men Women Lightweight Sneakers Safety Comfortable Non-Slip Breathable Work Shoes,€48.95,7349.0,4.2 out of 5 stars,B0BRL8NYY3,https://www.amazon.fr/-/en/Baofular-Lightweight-Sneakers-Comfortable-Breathable/dp/B0BRL8NYY3/ref=zg_bs_g_fashion_d_sccl_33/523-8476718-5824612?psc=1,33,fashion,fr,100+ bought
1,34,COMPRESSPORT Pro Racing Socks V3 Run High - For Training and Competition - Different Size and Colour,€9.99,2191.0,4.2 out of 5 stars,B06XFS8DXG,https://www.amazon.fr/-/en/COMPRESSPORT-Pro-Racing-Socks-High/dp/B06XFS8DXG/ref=zg_bs_g_fashion_d_sccl_34/523-8476718-5824612?psc=1,34,fashion,fr,200+ bought
1,35,"Blendura Electronic Luggage Scales, Portable Travel Suitcase Scales, Suitcase Scales, White., Electronic Luggage Scales",€6.99,11777.0,4.5 out of 5 stars,B0CLG85VDJ,https://www.amazon.fr/-/en/Blendura-Electronic-Luggage-Portable-Suitcase/dp/B0CLG85VDJ/ref=zg_bs_g_fashion_d_sccl_35/523-8476718-5824612?psc=1,35,fashion,fr,600+ bought
1,36,"Diyife TSA Luggage Padlock, [Newest Version] [2 Pack] 3 Digit Travel Padlock, Combination Padlock, Code Padlock for Travel Suitcase etc (Black)",€9.98,13115.0,4.5 out of 5 stars,B0773BGZJJ,https://www.amazon.fr/-/en/Diyife-Luggage-Padlock-Combination-Suitcase/dp/B0773BGZJJ/ref=zg_bs_g_fashion_d_sccl_36/523-8476718-5824612?psc=1,36,fashion,fr,700+ bought
1,37,SOXCO 10 Pairs Mens Cotton Sports Socks - High Work Socks,€11.99,2602.0,4.5 out of 5 stars,B0BTC7CMTY,https://www.amazon.fr/-/en/SOXCO-Pairs-Cotton-Sports-Socks/dp/B0BTC7CMTY/ref=zg_bs_g_fashion_d_sccl_37/523-8476718-5824612?psc=1,37,fashion,fr,100+ bought
1,38,"Always Discreet Postpartum Disposable Panties, Large, Highly Absorbent and Comfortable, 8 Panties",€10.50,34.0,4.2 out of 5 stars,B0F7Y2R1JZ,https://www.amazon.fr/-/en/Always-Discreet-Postpartum-Disposable-Comfortable/dp/B0F7Y2R1JZ/ref=zg_bs_g_fashion_d_sccl_38/523-8476718-5824612?psc=1,38,fashion,fr,1K+ bought
1,39,Crocs Unisex Child Classic Clog,€34.99,40615.0,4.7 out of 5 stars,B09643QGPD,https://www.amazon.fr/-/en/Crocs-Unisex-Classic-Clog-Black/dp/B09643QGPD/ref=zg_bs_g_fashion_d_sccl_39/523-8476718-5824612?psc=1,39,fashion,fr,0
1,40,"GUOYU Gifts for Granny Grandmother Necklace for Women, Christmas Gifts for Grandma, Mother's Day Gifts for Grandma, Birthday Gift for Women",€11.99,189.0,4.6 out of 5 stars,B0BNZD4XD1,https://www.amazon.fr/-/en/GUOYU-Necklace-Christmas-Birthday-Stainless/dp/B0BNZD4XD1/ref=zg_bs_g_fashion_d_sccl_40/523-8476718-5824612?psc=1,40,fashion,fr,50+ bought
1,41,Baranne - Shoe Cleaner Eraser | Suede & Nubuck | Stain & Mark Remover | Leather Care & Accessories,€4.26,460.0,4.3 out of 5 stars,B01N6ZWOML,https://www.amazon.fr/-/en/Baranne-Cleaner-Remover-Leather-Accessories/dp/B01N6ZWOML/ref=zg_bs_g_fashion_d_sccl_41/523-8476718-5824612?psc=1,41,fashion,fr,800+ bought
1,42,Dim Dim Femme - Soutien-Gorge Generous Classic X1 Maintien Bra Femme (Lot de 1),€24.64,6555.0,4.4 out of 5 stars,B005XMW3W8,https://www.amazon.fr/-/en/Womens-Generous-Classic-Support-Black/dp/B005XMW3W8/ref=zg_bs_g_fashion_d_sccl_42/523-8476718-5824612?psc=1,42,fashion,fr,0
1,43,"CHAOREN Men's Leather Belt, Automatic Belts, Width 35 mm, Adjustable Size, Ideal for Costumes",€12.74,27217.0,4.6 out of 5 stars,B08T7JY5JM,https://www.amazon.fr/-/en/CHAOREN-Automatic-Adjustable-Costumes-Imperial/dp/B08T7JY5JM/ref=zg_bs_g_fashion_d_sccl_43/523-8476718-5824612?psc=1,43,fashion,fr,300+ bought
1,44,Leonie & Co Women's 3D Anti-Cellulite Sports Leggings Push-Up Flat Tummy Slimming Compression Yoga Fitness Lymphatic Drainage Lipoedeme Running,€8.97,3.0,5.0 out of 5 stars,B0GKFPNRTK,https://www.amazon.fr/-/en/VevbEAG3X/dp/B0GKFPNRTK/ref=zg_bs_g_fashion_d_sccl_44/523-8476718-5824612?psc=1,44,fashion,fr,0
1,45,HEOAARG Safety Shoes Men Women Steel Toe Cap Work Shoes Lightweight Breathable Non-Slip Basketball Safety Shoes,€29.99,1114.0,4.6 out of 5 stars,B0D3LN7S6Q,https://www.amazon.fr/-/en/HEOAARG-Lightweight-Breathable-Non-Slip-Basketball/dp/B0D3LN7S6Q/ref=zg_bs_g_fashion_d_sccl_45/523-8476718-5824612?psc=1,45,fashion,fr,200+ bought
1,46,"Amazon Basics 4 Spinner Wheels Hard Case with Swivel Wheels Organizer Inside Safety Handle, Black, 1pc",€80.84,57217.0,4.5 out of 5 stars,B071HHX6VF,https://www.amazon.fr/-/en/Amazon-Basics-Spinner-Wheels-Organizer/dp/B071HHX6VF/ref=zg_bs_g_fashion_d_sccl_46/523-8476718-5824612?psc=1,46,fashion,fr,200+ bought
2,51,VeraCosy Men's Two-Tone Memory Foam Slippers,€18.99,48316.0,4.5 out of 5 stars,B0CCS73HNG,https://www.amazon.fr/-/en/VeraCosy-Memory-Slipper-Black-Sapphire/dp/B0CCS73HNG/ref=zg_bs_g_fashion_d_sccl_1/523-8476718-5824612?psc=1,51,fashion,fr,100+ bought
2,52,"Ryanair Cabin Luggage Bag 40 x 20 x 25 cm Travel Cabin Airplane Suitcase Cabin Backpack Cabin Travel Bag for Easyjet Wizz Air Vueling, Black, Casual",€23.99,2783.0,4.6 out of 5 stars,B0CFQQJMV6,https://www.amazon.fr/-/en/Ryanair-Luggage-Airplane-Suitcase-Backpack/dp/B0CFQQJMV6/ref=zg_bs_g_fashion_d_sccl_2/523-8476718-5824612?psc=1,52,fashion,fr,500+ bought
2,53,"VSUDO Round Shoelaces for Work Shoes and Boots - Diameter 4 mm Round Durable Shoelaces for Hiking, Trekking and Safety - Men Women",€6.79,15231.0,4.5 out of 5 stars,B09TB81S8G,https://www.amazon.fr/-/en/VSUDO-Round-Shoelaces-Shoes-Boots/dp/B09TB81S8G/ref=zg_bs_g_fashion_d_sccl_3/523-8476718-5824612?psc=1,53,fashion,fr,50+ bought
2,54,QINCAO Men's Boxer Shorts Set of 6 Cotton No Tags Who Scratches Fitted Trunk Underwear Ultra Soft Comfortable,€22.55,43283.0,4.5 out of 5 stars,B08CXFH3FV,https://www.amazon.fr/-/en/QINCAO-Shorts-Underwear-Comfortable-Multicolour/dp/B08CXFH3FV/ref=zg_bs_g_fashion_d_sccl_4/523-8476718-5824612?psc=1,54,fashion,fr,100+ bought
2,55,AQASKIN 200 | 1000 | 2000pcs Heavy Duty Disposable Shoe Covers 3g - QUANTITY DISCOUNTS - Disposable CPE Slippers - DPI - Household Cleaning - Gardening,€9.90,5768.0,4.6 out of 5 stars,B01MTFFKMB,https://www.amazon.fr/-/en/AQASKIN-Pieces-Disposable-Visitor-Library/dp/B01MTFFKMB/ref=zg_bs_g_fashion_d_sccl_5/523-8476718-5824612?psc=1,55,fashion,fr,1K+ bought
2,56,SINOPHANT 2 Pieces Women's High Waist Sports Leggings Opaque Gym Sport Yoga Leggings,€14.99,8400.0,4.5 out of 5 stars,B07P2CCZJ9,https://www.amazon.fr/-/en/SINOPHANT-Pieces-Womens-Sports-Leggings/dp/B07P2CCZJ9/ref=zg_bs_g_fashion_d_sccl_6/523-8476718-5824612?psc=1,56,fashion,fr,300+ bought
2,57,no title,€14.99,,,B0G4QX9WBM,https://www.amazon.fr/-/en/Grandmothers-Day-Gift-Envelopes-Personalised/dp/B0G4QX9WBM/ref=zg_bs_g_fashion_d_sccl_7/523-8476718-5824612?psc=1,57,fashion,fr,50+ bought
2,58,"Akusoli Comfort Shoe Insoles | Insoles Shoes Men's, Women's. Japanese Magnetic Arch Support Sole, Flat Feet Insoles EU36-41.5",€29.99,5885.0,4.0 out of 5 stars,B0F2F6NSDH,https://www.amazon.fr/-/en/Akusoli-Comfort-Japanese-Magnetic-EU36-41-5/dp/B0F2F6NSDH/ref=zg_bs_g_fashion_d_sccl_8/523-8476718-5824612?psc=1,58,fashion,fr,600+ bought
2,59,"Cleaning Brush - Strong Bristles and 100% Recycled Plastic Handle for Cleaning, & Scrubbing Outdoors",€6.90,251.0,4.6 out of 5 stars,B0DJHCBYQL,https://www.amazon.fr/-/en/Cleaning-Brush-Bristles-Recycled-Scrubbing/dp/B0DJHCBYQL/ref=zg_bs_g_fashion_d_sccl_9/523-8476718-5824612?psc=1,59,fashion,fr,900+ bought
2,60,"VARTA CR1632 Button Batteries, Pack of 2, Lithium Coin, 3V, Safe Packaging for Kids, for Small Electronic Devices - Watches, Car Keys, Remote Controls",€2.96,5898.0,4.7 out of 5 stars,B07P48VFZC,https://www.amazon.fr/-/en/VARTA-Batteries-Lithium-Packaging-Electronic/dp/B07P48VFZC/ref=zg_bs_g_fashion_d_sccl_10/523-8476718-5824612?psc=1,60,fashion,fr,1K+ bought
2,61,"Occulto Men's Ski Socks Pack of 2, Pack of 4 (Model: Felix)",€12.10,6279.0,4.4 out of 5 stars,B07W5WBVWL,https://www.amazon.fr/-/en/Occulto-THERMAL-PADDED-BREATHABLE-WINTER/dp/B07W5WBVWL/ref=zg_bs_g_fashion_d_sccl_11/523-8476718-5824612?psc=1,61,fashion,fr,100+ bought
2,62,"MATEIN Cabin Luggage, Travel Cabin Airplane Backpack for Ryanair, Hand Luggage Women Men College School Business Work, Black, Travel",€26.59,5051.0,4.6 out of 5 stars,B0D7BSGM9H,https://www.amazon.fr/-/en/MATEIN-Luggage-Airplane-Backpack-Business/dp/B0D7BSGM9H/ref=zg_bs_g_fashion_d_sccl_12/523-8476718-5824612?psc=1,62,fashion,fr,300+ bought
2,63,Dim Diam's Absolu Comfort Flat Belly Tights x1,€9.85,1504.0,4.3 out of 5 stars,B00661HYMO,https://www.amazon.fr/-/en/Diams-Absolu-Comfort-Belly-Tights/dp/B00661HYMO/ref=zg_bs_g_fashion_d_sccl_13/523-8476718-5824612?psc=1,63,fashion,fr,300+ bought
2,64,Occulto WOMEN'S SKI SOCKS (2 PAIRS) Breathable Winter SPORT HIGH SOCKS,€12.10,4974.0,4.6 out of 5 stars,B07V7F9DG2,https://www.amazon.fr/-/en/Occulto-Ladies-Padding-Various-Colours/dp/B07V7F9DG2/ref=zg_bs_g_fashion_d_sccl_14/523-8476718-5824612?psc=1,64,fashion,fr,200+ bought
2,65,no title,,50.0,4.8 out of 5 stars,B0D6XRBHXW,https://www.amazon.fr/-/en/Grandmothers-grandmother-Christmas-personalised-grandmothers/dp/B0D6XRBHXW/ref=zg_bs_g_fashion_d_sccl_15/523-8476718-5824612?psc=1,65,fashion,fr,0
2,66,Skechers Men's Uno Stand on AirSneaker,€47.95,20148.0,4.6 out of 5 stars,B07NPFTFSS,https://www.amazon.fr/-/en/Skechers-Stand-Sneakers-Black-Durabuck/dp/B07NPFTFSS/ref=zg_bs_g_fashion_d_sccl_16/523-8476718-5824612?psc=1,66,fashion,fr,0
2,67,"Hayayu Cabin Luggage 45 x 36 x 20 cm for Easyjet Travel Cabin Airplane Backpack 30L Bag 45 x 36 x 20 cm Hand Luggage with Separate Compartment for 15.6 Inch Laptop with Anti-Theft Pouch, Blue, Modern",€23.99,790.0,4.7 out of 5 stars,B0CS6KC82T,https://www.amazon.fr/-/en/Hayayu-Airplane-Backpack-Compartment-Anti-Theft/dp/B0CS6KC82T/ref=zg_bs_g_fashion_d_sccl_17/523-8476718-5824612?psc=1,67,fashion,fr,600+ bought
2,68,VSUDO Waxed Round Shoe Laces for Men and Women 2.5mm Diameter Thin for Derby Boots Brogue Boots and Business Shoes,€7.99,8315.0,4.5 out of 5 stars,B09CNH1KTC,https://www.amazon.fr/-/en/VSUDO-Mens-Womens-City-Shoes/dp/B09CNH1KTC/ref=zg_bs_g_fashion_d_sccl_18/523-8476718-5824612?psc=1,68,fashion,fr,50+ bought
2,69,Skechers Boy's Summits High Range Sneaker,€55.50,23128.0,4.7 out of 5 stars,B0B9BQKFVJ,https://www.amazon.fr/-/en/Skechers-Mens-Summits-Range-Sneakers/dp/B0B9BQKFVJ/ref=zg_bs_g_fashion_d_sccl_19/523-8476718-5824612?psc=1,69,fashion,fr,50+ bought
2,70,"SINOPHANT Women's Sports Leggings, High Waisted Yoga Jeggings Opaque Soft Large Size",€8.17,84008.0,4.5 out of 5 stars,B07P3H8XT5,https://www.amazon.fr/-/en/SINOPHANT-Womens-Leggings-Waisted-Jeggings/dp/B07P3H8XT5/ref=zg_bs_g_fashion_d_sccl_20/523-8476718-5824612?psc=1,70,fashion,fr,0
2,71,FM London Chaussettes de ski thermiques lot de 4 pour hommes et femmes - Coupe ergonomique pour un maximum de confort pendant l'activité,€12.99,3426.0,4.3 out of 5 stars,B079NSGZ1M,https://www.amazon.fr/-/en/FM-London-Thermal-socks-women/dp/B079NSGZ1M/ref=zg_bs_g_fashion_d_sccl_21/523-8476718-5824612?psc=1,71,fashion,fr,1K+ bought
2,72,Lemef Seamless Sports Yoga Bras Underwire with Removable Pads for Women,€23.49,45300.0,4.2 out of 5 stars,B075L5MPT8,https://www.amazon.fr/-/en/Lemef-Seamless-Sports-Underwire-Removable/dp/B075L5MPT8/ref=zg_bs_g_fashion_d_sccl_22/523-8476718-5824612?psc=1,72,fashion,fr,0
2,73,Lakpoau Men's Women's Low Socks Pack of 12 Pairs of Sports Cotton Socks Breathable Short Socks Women Cotton Short Socks Bassese,€10.36,1176.0,4.6 out of 5 stars,B0CZN9YG7S,https://www.amazon.fr/-/en/Lakpoau-Womens-Cotton-Breathable-Soquette/dp/B0CZN9YG7S/ref=zg_bs_g_fashion_d_sccl_23/523-8476718-5824612?psc=1,73,fashion,fr,50+ bought
2,74,"FM London 7 Pack Men's Boxer Shorts, Boxer Shorts, Men's, No Tag, Cotton Rich Breathable, Soft and Stretchy",€21.99,1683.0,4.6 out of 5 stars,B0DQYG45MT,https://www.amazon.fr/-/en/FM-London-Shorts-Breathable-Stretchy/dp/B0DQYG45MT/ref=zg_bs_g_fashion_d_sccl_24/523-8476718-5824612?psc=1,74,fashion,fr,100+ bought
2,75,"Samsonite S'Cure, Black, S'Cure",€159.00,19148.0,4.5 out of 5 stars,B00MMBZF50,https://www.amazon.fr/-/en/Samsonite-49539-SCure-Black/dp/B00MMBZF50/ref=zg_bs_g_fashion_d_sccl_25/523-8476718-5824612?psc=1,75,fashion,fr,50+ bought
