page,rank,title,price,reviews_count,rating,asin,url,rank_filled,category,market_place,bought_number
1,19,"All-new Amazon Kindle Paperwhite and Amazon Kindle Colorsoft Signature Edition Case, Lightweight and Foldable Protective Cover – Plant-Based Cover",€47.99,4815,4.6 out of 5 stars,B0CM82H71F,https://www.amazon.es/-/en/Amazon-Paperwhite-Colorsoft-Lightweight-Protective/dp/B0CM82H71F/ref=zg_bs_g_amazon-devices_d_sccl_19/522-0555259-9398257?psc=1,19,amazon-devices,es,100+
1,20,"NuPro Anti-Glare Screen Protector for Kindle (2022 Model), 2-Pack",€14.99,3464,4.4 out of 5 stars,B0B64SBSPW,https://www.amazon.es/-/en/NuPro-Anti-Glare-Screen-Protector-Kindle/dp/B0B64SBSPW/ref=zg_bs_g_amazon-devices_d_sccl_20/522-0555259-9398257?psc=1,20,amazon-devices,es,100+
1,21,"Ring Indoor Camera (2nd Gen) | Plug-In Pet Camcorder | 1080p HD Video, Two-Way Communication, Privacy Cover, Easy Installation | 30 Days Free from Ring Protect",€49.99,1086,4.5 out of 5 stars,B0B6GKHS2S,https://www.amazon.es/-/en/Ring-Camcorder-Two-Way-Communication-Installation/dp/B0B6GKHS2S/ref=zg_bs_g_amazon-devices_d_sccl_21/522-0555259-9398257?psc=1,21,amazon-devices,es,200+
1,22,"Adaptador de corriente oficial de Amazon, compatible con Echo Dot (3.ª y 4.ª generación), Echo Show 5, Echo Spot y Fire TV Cube | 15 W, blanco",€19.99,540,4.5 out of 5 stars,B08J2FM9RB,https://www.amazon.es/-/en/Amazon/dp/B08J2FM9RB/ref=zg_bs_g_amazon-devices_d_sccl_22/522-0555259-9398257?psc=1,22,amazon-devices,es,50+
1,23,"Blink Outdoor 4 camera | Wireless HD smart security camera, two-year battery life, enhanced motion detection, works with Alexa | 1 camera system with Sync Module Core incl.| IP65",€79.99,3811,4.0 out of 5 stars,B0DHLV4P1B,https://www.amazon.es/-/en/Blink-Wireless-security-two-year-detection/dp/B0DHLV4P1B/ref=zg_bs_g_amazon-devices_d_sccl_23/522-0555259-9398257?psc=1,23,amazon-devices,es,100+
1,24,"Echo Dot (5th Generation, 2022 Model) | International Version | Smart speaker with Alexa | Anthracite | Not available in Portuguese (Portugal)",€64.99,2746,4.7 out of 5 stars,B09B9CX8PW,https://www.amazon.es/-/en/Generation-International-Anthracite-available-Portuguese/dp/B09B9CX8PW/ref=zg_bs_g_amazon-devices_d_sccl_24/522-0555259-9398257?psc=1,24,amazon-devices,es,0
1,25,"Introducing Amazon Kindle Colorsoft Signature Edition (32 GB) – With colour display, auto-adjusting front light, wireless charging and long battery life",€296.00,2392,4.0 out of 5 stars,B0CX8YKQ2H,https://www.amazon.es/-/en/Introducing-Amazon-Kindle-Colorsoft-Signature/dp/B0CX8YKQ2H/ref=zg_bs_g_amazon-devices_d_sccl_25/522-0555259-9398257?psc=1,25,amazon-devices,es,100+
1,26,Security Window Sticker Ring,€0.99,8793,4.4 out of 5 stars,B084PW3HCM,https://www.amazon.es/-/en/Ring-53-024477-Security-Window-Sticker/dp/B084PW3HCM/ref=zg_bs_g_amazon-devices_d_sccl_26/522-0555259-9398257?psc=1,26,amazon-devices,es,200+
1,27,New Amazon Kindle Scribe (64 GB) – Redesigned display with uniform borders. Now write directly on books and documents. Includes Premium Pen – Tungsten Grey,€479.99,1506,4.3 out of 5 stars,B0CZ9T8H8N,https://www.amazon.es/-/en/New-Amazon-Kindle-Scribe-Redesigned/dp/B0CZ9T8H8N/ref=zg_bs_g_amazon-devices_d_sccl_27/522-0555259-9398257?psc=1,27,amazon-devices,es,50+
1,28,"New Ring Battery Video Doorbell (2024) | DIY Wireless Video Doorbell Camera with Head-To-Toe View, HD Video | Easy to install (5 min) | With Built-in Battery I 30-day free trial of Ring Home",€99.99,17011,4.1 out of 5 stars,B0BZWQP9Z1,https://www.amazon.es/-/en/Ring-Battery-Doorbell-Wireless-install/dp/B0BZWQP9Z1/ref=zg_bs_g_amazon-devices_d_sccl_28/522-0555259-9398257?psc=1,28,amazon-devices,es,100+
1,29,Amazon Kindle Colorsoft (16 GB) – With colour display and adjustable warm light,€267.00,1747,4.4 out of 5 stars,B0CX8MQF7R,https://www.amazon.es/-/en/Kindle-Colorsoft/dp/B0CX8MQF7R/ref=zg_bs_g_amazon-devices_d_sccl_29/522-0555259-9398257?psc=1,29,amazon-devices,es,200+
1,30,"Tapo T30 Kit - Home Burglar Alarm System with 1 Motion Sensor and 2 Window Sensors, Compatible with Smart Devices and Instant Alerts in the App",€59.00,306,4.6 out of 5 stars,B0DD4F2KXN,https://www.amazon.es/-/en/Tapo-T30-Kit-Burglar-Compatible/dp/B0DD4F2KXN/ref=zg_bs_g_amazon-devices_d_sccl_30/522-0555259-9398257?psc=1,30,amazon-devices,es,100+
1,31,Base de carga inalámbrica Made for Amazon para el Kindle Paperwhite Signature Edition (modelos del 2022 y 2024) y el Kindle Colorsoft Signature Edition (modelo del 2024),€26.06,721,4.4 out of 5 stars,B0CT2GCRPC,https://www.amazon.es/-/en/Y1822G15/dp/B0CT2GCRPC/ref=zg_bs_g_amazon-devices_d_sccl_31/522-0555259-9398257?psc=1,31,amazon-devices,es,0
1,32,Mando inalámbrico Luna,€69.99,3890,4.3 out of 5 stars,B0D8LJWZPB,https://www.amazon.es/-/en/Amazon-T28B69/dp/B0D8LJWZPB/ref=zg_bs_g_amazon-devices_d_sccl_32/522-0555259-9398257?psc=1,32,amazon-devices,es,100+
1,33,"Blink Mini Pan-Tilt Camera | Indoor Swivelling Smart Security Camera with Plug, Two-Way Audio, HD Video and Motion Detection, Compatible with Alexa (White)",€23.99,840,4.4 out of 5 stars,B09N6P1555,https://www.amazon.es/-/en/Blink-Pan-Tilt-Swivelling-Detection-Compatible/dp/B09N6P1555/ref=zg_bs_g_amazon-devices_d_sccl_33/522-0555259-9398257?psc=1,33,amazon-devices,es,100+
1,34,Ring Alarm Kit - Amazon S | Home Security System with Alarm and Optional Assisted Surveillance - No Long-Term Commitments | Alexa Compatible,€249.99,569,4.2 out of 5 stars,B08L5TWL9D,https://www.amazon.es/-/en/Ring-Alarm-Kit-Surveillance-Commitments/dp/B08L5TWL9D/ref=zg_bs_g_amazon-devices_d_sccl_34/522-0555259-9398257?psc=1,34,amazon-devices,es,100+
1,35,"Amazon Alexa Voice Remote with TV controls, requires compatible Fire TV device",€29.99,1165,4.6 out of 5 stars,B0CK1971VB,https://www.amazon.es/-/en/Amazon-Remote-controls-requires-compatible/dp/B0CK1971VB/ref=zg_bs_g_amazon-devices_d_sccl_35/522-0555259-9398257?psc=1,35,amazon-devices,es,0
1,36,"Ring Amazon Stick Up Cam Outdoor Camera | HD WiFi Security Camera with Two-Way Communication, Alexa Compatible | 30 Days Free from Ring Protect",€67.99,6005,4.3 out of 5 stars,B0C5QXCP7Z,https://www.amazon.es/-/en/Ring-Outdoor-Security-Communication-Compatible/dp/B0C5QXCP7Z/ref=zg_bs_g_amazon-devices_d_sccl_36/522-0555259-9398257?psc=1,36,amazon-devices,es,100+
1,37,Ring Alarm (2nd Gen) Contact Sensor,€25.99,392,4.5 out of 5 stars,B08J6SJBFD,https://www.amazon.es/-/en/Ring-Alarm-2nd-Contact-Sensor/dp/B08J6SJBFD/ref=zg_bs_g_amazon-devices_d_sccl_37/522-0555259-9398257?psc=1,37,amazon-devices,es,100+
1,38,"Blink Outdoor Camera 2K+ (newest gen) — Wireless smart security camera, 2K video resolution, enhanced audio, up to two-year battery. Sync Module Core included — 1 camera system, Black",€99.99,15,4.3 out of 5 stars,B0F95TFMSY,https://www.amazon.es/-/en/blink-outdoor-camera-2k-/dp/B0F95TFMSY/ref=zg_bs_g_amazon-devices_d_sccl_38/522-0555259-9398257?psc=1,38,amazon-devices,es,0
1,39,Ring Chime (newest gen) | Enhanced Audio Notifications for Ring Video Doorbells & Security Cameras | Bluetooth & Wifi Connectivity | Sleek Design | Easy DIY Plug-In Setup,€34.99,601,4.6 out of 5 stars,B0FBCH91T7,https://www.amazon.es/-/en/Ring-Notifications-Doorbells-Bluetooth-Connectivity/dp/B0FBCH91T7/ref=zg_bs_g_amazon-devices_d_sccl_39/522-0555259-9398257?psc=1,39,amazon-devices,es,50+
1,40,Ring Alarm Motion Detector (2nd Gen),€35.99,379,4.5 out of 5 stars,B08J6C5JJN,https://www.amazon.es/-/en/Ring-Alarm-Motion-Detector-2nd/dp/B08J6C5JJN/ref=zg_bs_g_amazon-devices_d_sccl_40/522-0555259-9398257?psc=1,40,amazon-devices,es,100+
1,41,"New Amazon Kindle Scribe Leather Folio Cover with Magnetic Attach, Sleek Protective Case – Plant-Based Cover",€55.99,1229,4.4 out of 5 stars,B0D5KR4JQ3,https://www.amazon.es/-/en/Amazon-Kindle-Leather-Magnetic-Protective/dp/B0D5KR4JQ3/ref=zg_bs_g_amazon-devices_d_sccl_41/522-0555259-9398257?psc=1,41,amazon-devices,es,0
1,42,Blink Mini 2K+ (newest gen) | Plug-in Home Security Camera with 2K video resolution | 4x Zoom | colour night vision with built-in spotlight | Works with Alexa | 1 camera – White,€44.99,695,4.4 out of 5 stars,B0F3BDBWK2,https://www.amazon.es/-/en/Blink-newest-Security-resolution-spotlight/dp/B0F3BDBWK2/ref=zg_bs_g_amazon-devices_d_sccl_42/522-0555259-9398257?psc=1,42,amazon-devices,es,50+
1,43,Blink Sync Module 2 Additional,€44.99,395,4.4 out of 5 stars,B084RPZGR2,https://www.amazon.es/-/en/Blink-Sync-Module-2-Additional/dp/B084RPZGR2/ref=zg_bs_g_amazon-devices_d_sccl_43/522-0555259-9398257?psc=1,43,amazon-devices,es,50+
1,44,"All-new Amazon Kindle Paperwhite and Amazon Kindle Colorsoft Signature Edition Case, Lightweight and Water-Safe, Foldable Protective Cover – Premium Leather",€64.99,2018,4.4 out of 5 stars,B0CM7MZ99X,https://www.amazon.es/-/en/Amazon-Paperwhite-Lightweight-Water-Safe-Protective/dp/B0CM7MZ99X/ref=zg_bs_g_amazon-devices_d_sccl_44/522-0555259-9398257?psc=1,44,amazon-devices,es,50+
1,45,"Amazon Adjustable Stand | Designed for Amazon Echo Show 8 & 11 (2025 releases, sold separately) | Glacier White",€39.99,1618,4.6 out of 5 stars,B0DTXGMQTZ,https://www.amazon.es/-/en/Amazon-Adjustable-Designed-releases-separately/dp/B0DTXGMQTZ/ref=zg_bs_g_amazon-devices_d_sccl_45/522-0555259-9398257?psc=1,45,amazon-devices,es,0
1,46,"Blink Video Doorbell | Two-Way Audio, HD Video, with Motion and Doorbell Notifications, Easy to Set Up, Alexa Built-in — Wired or Unwired (Black)",€54.99,8756,3.9 out of 5 stars,B08SG2QTZS,https://www.amazon.es/-/en/Blink-Doorbell-Two-Way-Motion-Notifications/dp/B08SG2QTZS/ref=zg_bs_g_amazon-devices_d_sccl_46/522-0555259-9398257?psc=1,46,amazon-devices,es,0
2,51,Amazon eero 6 mesh Wi-Fi extender | Expands existing eero network | Add up to 140 m² of Wi-Fi 6 coverage to your existing eero mesh wifi network | 1-Pack,€99.99,3184,4.2 out of 5 stars,B086PHN7X5,https://www.amazon.es/-/en/eero-extender-Expands-existing-coverage/dp/B086PHN7X5/ref=zg_bs_g_amazon-devices_d_sccl_1/522-0555259-9398257?psc=1,51,amazon-devices,es,0
2,52,no title,€159.00,3316,4.1 out of 5 stars,B0F9PVTQL2,https://www.amazon.es/-/en/TCL-32SF560-Direct-Remote-Energy/dp/B0F9PVTQL2/ref=zg_bs_g_amazon-devices_d_sccl_2/522-0555259-9398257?psc=1,52,amazon-devices,es,0
2,53,"Ring Indoor Camera Plus (newest gen)| Plug-In Security Camera | Retinal 2K, 4x Enhanced Zoom, Low-Light Sight, Manual Lens Cover | 30-day free trial of Ring Subscription Plan",€59.99,257,4.5 out of 5 stars,B0DXMVFPYR,https://www.amazon.es/-/en/Ring-Security-Enhanced-Low-Light-Subscription/dp/B0DXMVFPYR/ref=zg_bs_g_amazon-devices_d_sccl_3/522-0555259-9398257?psc=1,53,amazon-devices,es,50+
2,54,Kindle Scribe Pen Replacement Tips,€17.99,1908,4.6 out of 5 stars,B09Y69PCDQ,https://www.amazon.es/-/en/Kindle-Scribe-Pen-Replacement-Tips/dp/B09Y69PCDQ/ref=zg_bs_g_amazon-devices_d_sccl_4/522-0555259-9398257?psc=1,54,amazon-devices,es,50+
2,55,no title,€209.00,1544,4.3 out of 5 stars,B0FP5NN5VP,https://www.amazon.es/-/en/THOMSON-Control-AirPlay-Bluetooth-43UF4S35/dp/B0FP5NN5VP/ref=zg_bs_g_amazon-devices_d_sccl_5/522-0555259-9398257?psc=1,55,amazon-devices,es,0
2,56,"New Blink Video Doorbell Add-on | Head-to-toe HD view, two-year battery life, simple setup, IP-65 | Works with Alexa | Required Sync Module not included – (Black)",€54.99,933,4.1 out of 5 stars,B0DJDT9XH4,https://www.amazon.es/-/en/Blink-Doorbell-two-year-Required-included/dp/B0DJDT9XH4/ref=zg_bs_g_amazon-devices_d_sccl_6/522-0555259-9398257?psc=1,56,amazon-devices,es,50+
2,57,"Fabric Cover for Amazon Kindle Paperwhite | Compatible with Kindle Paperwhite 11th Generation (2021 Model), Slim Lightweight Design, Black",€27.99,4959,4.7 out of 5 stars,B08VZCBWN8,https://www.amazon.es/-/en/Amazon-Paperwhite-Compatible-Generation-Lightweight/dp/B08VZCBWN8/ref=zg_bs_g_amazon-devices_d_sccl_7/522-0555259-9398257?psc=1,57,amazon-devices,es,0
2,58,"Blink Outdoor | Weatherproof Wireless HD Security Camera with 2 Years Runtime, Motion Detection, Compatible with Alexa | 3 Cameras",€249.99,2788,4.0 out of 5 stars,B086DKTYKH,https://www.amazon.es/-/en/Blink-Weatherproof-Wireless-Detection-Compatible/dp/B086DKTYKH/ref=zg_bs_g_amazon-devices_d_sccl_8/522-0555259-9398257?psc=1,58,amazon-devices,es,0
2,59,"Surface Pro 13"" Keyboard + Surface Slim Pen - Black",€219.00,50,4.2 out of 5 stars,B0D22R3HV6,https://www.amazon.es/-/en/Surface-Pro-Keyboard-Slim-Pen/dp/B0D22R3HV6/ref=zg_bs_g_amazon-devices_d_sccl_9/522-0555259-9398257?psc=1,59,amazon-devices,es,0
2,60,Dimmable Stand for Echo Show 5 (3rd Gen) with USB-C Charging Port | Teal Gray,€32.99,16137,4.5 out of 5 stars,B09Z387FKD,https://www.amazon.es/-/en/Dimmable-Stand-Echo-USB-C-Charging/dp/B09Z387FKD/ref=zg_bs_g_amazon-devices_d_sccl_10/522-0555259-9398257?psc=1,60,amazon-devices,es,0
2,61,Nuevo protector de pantalla antirreflejos (paquete de 2) para el Amazon Kindle Paperwhite (modelos del 2024) y el Kindle Colorsoft (modelo del 2024),€11.98,966,4.6 out of 5 stars,B0DPNBNJVS,https://www.amazon.es/-/en/NuPro-68EC2413-AG2/dp/B0DPNBNJVS/ref=zg_bs_g_amazon-devices_d_sccl_11/522-0555259-9398257?psc=1,61,amazon-devices,es,0
2,62,"Ring (2nd Gen) USB-C Solar Panel for Ring Spotlight Cam Plus, Ring Spotlight Cam Pro, 4W (White)",€59.99,2635,4.6 out of 5 stars,B0B27MW1L7,https://www.amazon.es/-/en/Ring-USB-C-Solar-Panel-Spotlight/dp/B0B27MW1L7/ref=zg_bs_g_amazon-devices_d_sccl_12/522-0555259-9398257?psc=1,62,amazon-devices,es,50+
2,63,"Amazon Echo Show 8 (newest gen), Vibrant HD 8.7"" display with spatial audio and Alexa, International Version, Graphite",€199.99,7,4.7 out of 5 stars,B0DYC16DF5,https://www.amazon.es/-/en/Amazon-Vibrant-display-International-Graphite/dp/B0DYC16DF5/ref=zg_bs_g_amazon-devices_d_sccl_13/522-0555259-9398257?psc=1,63,amazon-devices,es,0
2,64,"All-new Amazon Echo Show 15 | Full HD 15.6"" smart display with Alexa, built-in Fire TV and Alexa Voice Remote",€329.00,1049,4.2 out of 5 stars,B0C7XHY6YS,https://www.amazon.es/-/en/All-new-Amazon-display-built-Remote/dp/B0C7XHY6YS/ref=zg_bs_g_amazon-devices_d_sccl_14/522-0555259-9398257?psc=1,64,amazon-devices,es,0
2,65,"Perixx PERIBOARD-106M, Full Size Efficient USB Keyboard, Curved Ergonomic Keys, Classic Retro Style, Grey and White, Spanish QWERTY",€32.99,195,4.4 out of 5 stars,B08P4XCQBJ,https://www.amazon.es/-/en/PERIBOARD-106M-Efficient-Keyboard-Ergonomic-Classic/dp/B08P4XCQBJ/ref=zg_bs_g_amazon-devices_d_sccl_15/522-0555259-9398257?psc=1,65,amazon-devices,es,0
2,66,"Amazon Echo Dot Max (newest gen), Alexa speaker with room-filling sound and built-in smart home hub, International Version, Graphite",€109.99,10,4.5 out of 5 stars,B0DKLGMX7R,https://www.amazon.es/-/en/Amazon-speaker-room-filling-International-Graphite/dp/B0DKLGMX7R/ref=zg_bs_g_amazon-devices_d_sccl_16/522-0555259-9398257?psc=1,66,amazon-devices,es,0
2,67,"Amazon Echo Studio (newest gen), compact design, immersive spatial audio and Dolby Atmos, Graphite",€239.00,578,3.8 out of 5 stars,B0DXN1YWZZ,https://www.amazon.es/-/en/Amazon-compact-immersive-spatial-Graphite/dp/B0DXN1YWZZ/ref=zg_bs_g_amazon-devices_d_sccl_17/522-0555259-9398257?psc=1,67,amazon-devices,es,0
2,68,"Introducing Amazon eero 7 dual-band mesh Wi-Fi 7 router (newest model) – Supports internet plans up to 2.5 Gbps, Coverage up to 560 m², 3-pack",€399.99,54,4.1 out of 5 stars,B0D9552WH1,https://www.amazon.es/-/en/Introducing-Amazon-eero-dual-band-router/dp/B0D9552WH1/ref=zg_bs_g_amazon-devices_d_sccl_18/522-0555259-9398257?psc=1,68,amazon-devices,es,0
2,69,"Made for Amazon Shelf Wall Adapter for Echo Pop (2023 Model), Anthracite",€17.99,2357,4.6 out of 5 stars,B0BLTX2WP5,https://www.amazon.es/-/en/Amazon-Shelf-Adapter-Model-Anthracite/dp/B0BLTX2WP5/ref=zg_bs_g_amazon-devices_d_sccl_19/522-0555259-9398257?psc=1,69,amazon-devices,es,0
2,70,"Kindle Scribe, the first Kindle to be an all-in-one digital notebook, with 16GB of storage and a 10.2"" 300 dpi Paperwhite display | With the premium pen",€399.99,7388,4.2 out of 5 stars,B09BRW6QBJ,https://www.amazon.es/-/en/digital-notebook-storage-Paperwhite-display/dp/B09BRW6QBJ/ref=zg_bs_g_amazon-devices_d_sccl_20/522-0555259-9398257?psc=1,70,amazon-devices,es,0
2,71,no title,,3371,4.3 out of 5 stars,B0BWX2XRYW,https://www.amazon.es/-/en/Blink-Security-Spotlight-Detection-Compatible/dp/B0BWX2XRYW/ref=zg_bs_g_amazon-devices_d_sccl_21/522-0555259-9398257?psc=1,71,amazon-devices,es,0
2,72,Amazon Ring Alarm Outdoor Siren,€79.99,180,4.4 out of 5 stars,B08HGYR7JC,https://www.amazon.es/-/en/Amazon-Ring-Alarm-Outdoor-Siren/dp/B08HGYR7JC/ref=zg_bs_g_amazon-devices_d_sccl_22/522-0555259-9398257?psc=1,72,amazon-devices,es,50+
2,73,"Amazon Smart Air Quality Monitor - Amazon Smart Air Quality Monitor | Discover Your Home Air Quality, Compatible with Alexa, Certified for People Device",€79.99,4092,4.2 out of 5 stars,B08X2V3T2B,https://www.amazon.es/-/en/Amazon-Smart-Air-Quality-Monitor/dp/B08X2V3T2B/ref=zg_bs_g_amazon-devices_d_sccl_23/522-0555259-9398257?psc=1,73,amazon-devices,es,0
2,74,"Discover the Echo Hub | Smart Home Dashboard with 8"" display and Alexa, compatible with thousands of devices",€199.99,987,3.7 out of 5 stars,B0BCR8Z7QL,https://www.amazon.es/-/en/Discover-Dashboard-display-compatible-thousands/dp/B0BCR8Z7QL/ref=zg_bs_g_amazon-devices_d_sccl_24/522-0555259-9398257?psc=1,74,amazon-devices,es,0
2,75,"Amazon-made Fire TV Alexa Voice Remote Pro with remote finder, TV controls and backlit buttons (compatible Fire TV device required)",€39.99,7730,4.4 out of 5 stars,B09SVVVG16,https://www.amazon.es/-/en/Amazon-made-controls-backlit-compatible-required/dp/B09SVVVG16/ref=zg_bs_g_amazon-devices_d_sccl_25/522-0555259-9398257?psc=1,75,amazon-devices,es,0
2,76,Echo Show 5 (Newest gen) | Smart display and alarm clock with clearer sound | International Version | Charcoal,€109.99,30,3.9 out of 5 stars,B09BHGTCK8,https://www.amazon.es/-/en/display-clearer-International-Version-Charcoal/dp/B09BHGTCK8/ref=zg_bs_g_amazon-devices_d_sccl_26/522-0555259-9398257?psc=1,76,amazon-devices,es,0
2,77,"Ring Amazon Battery Video Doorbell Plus | Wireless Video Doorbell with Full Body Video, 1536p HD, Color Night Vision, Wi-Fi, Self-Installation and Free Ring Protect 30 Days",€149.99,442,4.4 out of 5 stars,B09WZBVWL9,https://www.amazon.es/-/en/Ring-Battery-Doorbell-Wireless-Self-Installation/dp/B09WZBVWL9/ref=zg_bs_g_amazon-devices_d_sccl_27/522-0555259-9398257?psc=1,77,amazon-devices,es,0
