page,rank,title,price,reviews_count,rating,asin,url,rank_filled,category,market_place,bought_number_2
1,39,Psyllium Bio Blond 500 g – (Seguments) – 99% Purity – Rich in Fibre,€15.59,3600,4.6 out of 5 stars,B01MSBLJ6H,https://www.amazon.fr/-/en/Psyllium-Bio-Blond-500-Seguments/dp/B01MSBLJ6H/ref=zg_bs_g_hpc_d_sccl_39/520-5812042-1566322?psc=1,39,hpc,fr,1K+ bought
1,40,"NUTRI & CO Marine Collagen Powder Types 1, 2, 3 + Vitamin C, Patented Naticol & Cartydiss, Hydrolyzed Skin Joint Support, Hydrolyzed Peptides 2000 DA, 180 g Peach Flavour 30jrs, Made in France",€30.90,3110,4.4 out of 5 stars,B096S4QL2N,https://www.amazon.fr/-/en/NUTRI-CO-Collagen-Cartydiss-Hydrolyzed/dp/B096S4QL2N/ref=zg_bs_g_hpc_d_sccl_40/520-5812042-1566322?psc=1,40,hpc,fr,700+ bought
1,41,"Bulk Iconic Shaker, 750 ml, Black Metallised, Leak-Proof, BPA-Free, Stainless Steel Mixing Ball for Smooth Shakes, Clear Fill Level, Dishwasher Safe",€5.99,8026,4.4 out of 5 stars,B0CG6TG1LH,https://www.amazon.fr/-/en/Bulk-Metallised-Leak-Proof-Stainless-Dishwasher/dp/B0CG6TG1LH/ref=zg_bs_g_hpc_d_sccl_41/520-5812042-1566322?psc=1,41,hpc,fr,400+ bought
1,42,"Non-Contact Forehead Thermometer, Baby Thermometer, Infrared Digital Medical Thermometer for Adults, Accurate Reading with LCD Display, Mute Mode, Memory Reminder (White)",€17.99,15381,4.4 out of 5 stars,B0CKXCDC4M,https://www.amazon.fr/-/en/Non-Contact-Forehead-Thermometer-Infrared-Accurate/dp/B0CKXCDC4M/ref=zg_bs_g_hpc_d_sccl_42/520-5812042-1566322?psc=1,42,hpc,fr,1K+ bought
1,43,"Gillette Fusion5 Men's Razor Blade Refills, 12 Razor Blades Refills",€28.54,600,4.7 out of 5 stars,B0CVJ6Q9G5,https://www.amazon.fr/-/en/Gillette-Fusion5-Razor-Refills-Blades/dp/B0CVJ6Q9G5/ref=zg_bs_g_hpc_d_sccl_43/520-5812042-1566322?psc=1,43,hpc,fr,2K+ bought
1,44,"Tiger Balm - Balm DU Tigre Blanc - Cold effect balm - Mint fragrance - For athletes, after exercise or as a massage of the chest or temples. In massage, to relax - 30g",€10.44,6185,4.7 out of 5 stars,B005DL3RIS,https://www.amazon.fr/-/en/Tiger-Balm-fragrance-athletes-exercise/dp/B005DL3RIS/ref=zg_bs_g_hpc_d_sccl_44/520-5812042-1566322?psc=1,44,hpc,fr,1K+ bought
1,45,"Azinc Vitality - Reduces fatigue due to overwork, supports intellectual performance, from age 15 - 120 capsules",€9.94,3560,4.6 out of 5 stars,B00FN30Z72,https://www.amazon.fr/-/en/Azinc-Vitality-overwork-intellectual-performance/dp/B00FN30Z72/ref=zg_bs_g_hpc_d_sccl_45/520-5812042-1566322?psc=1,45,hpc,fr,3K+ bought
1,46,"Parodontax Daily Mouthwash, Active Protection, for Gums and Healthy Teeth, Extra Fresh Mint, Alcohol Free, 500 ml",€6.50,4510,4.5 out of 5 stars,B003AE6JZ8,https://www.amazon.fr/-/en/Parodontax-Mouthwash-Protection-Healthy-Alcohol/dp/B003AE6JZ8/ref=zg_bs_g_hpc_d_sccl_46/520-5812042-1566322?psc=1,46,hpc,fr,2K+ bought
2,51,Nana Ultra Goodnight Large Sanitary Towels with Wings - 10 Count (Pack of 1),€1.98,2338,4.7 out of 5 stars,B09WBF4NYJ,https://www.amazon.fr/-/en/Ultra-Goodnight-Large-Sanitary-Towels/dp/B09WBF4NYJ/ref=zg_bs_g_hpc_d_sccl_1/520-5812042-1566322?psc=1,51,hpc,fr,2K+ bought
2,52,NUTRI & CO Magnesium Bisglycinate Malate & Liposome + Vitamin B6 - High Content 300mg/d High Absorption Superior to Marine Magnesium - Fatigue & Stress - 120 Capsules Made in France,€19.90,4047,4.5 out of 5 stars,B06XG1X8WH,https://www.amazon.fr/-/en/NUTRI-CO-Magnesium-Bisglycinate-Liposome/dp/B06XG1X8WH/ref=zg_bs_g_hpc_d_sccl_2/520-5812042-1566322?psc=1,52,hpc,fr,2K+ bought
2,53,PHYTOSUN AROMS - Organic Lavender Essential Oil - HEBBD - 100% Pure & Natural - Contributes to Relaxation - 100% Organic - Analysed & Packaged in France - 10 ml,€5.56,15497,4.6 out of 5 stars,B07CX6N85Z,https://www.amazon.fr/-/en/PHYTOSUN-AROMS-Essential-Contributes-Relaxation/dp/B07CX6N85Z/ref=zg_bs_g_hpc_d_sccl_3/520-5812042-1566322?psc=1,53,hpc,fr,400+ bought
2,54,Opret Weekly Pill Box 7 Days 21 Compartments 3 Times Multi-coloured Weekly Pill Box Medicine Box,€9.99,5611,4.7 out of 5 stars,B0B2JJQDZW,https://www.amazon.fr/-/en/Opret-Weekly-Compartments-Multi-coloured-Medicine/dp/B0B2JJQDZW/ref=zg_bs_g_hpc_d_sccl_4/520-5812042-1566322?psc=1,54,hpc,fr,1K+ bought
2,55,PRANARÔM - Peppermint - Chemotyped Essential Oil - Digestion & Tone - 100% Pure And Natural - HECT - 10ml,€4.03,3357,4.8 out of 5 stars,B001NYXR1Q,https://www.amazon.fr/-/en/PRANAR%C3%94M-Peppermint-Chemotyped-Essential-Digestion/dp/B001NYXR1Q/ref=zg_bs_g_hpc_d_sccl_5/520-5812042-1566322?psc=1,55,hpc,fr,2K+ bought
2,56,Lansinoh Maternity Towels I Extra Absorbent I From Childbirth,€2.89,1484,4.7 out of 5 stars,B0BV2WJZ3N,https://www.amazon.fr/-/en/Lansinoh-Maternity-Towels-Absorbent-Childbirth/dp/B0BV2WJZ3N/ref=zg_bs_g_hpc_d_sccl_6/520-5812042-1566322?psc=1,56,hpc,fr,2K+ bought
2,57,"Gillette King C Electric Trimmer for Men, Cordless with Sharpened Blades Wear-Resistant and Washable Head, Set with 4 Different Combs for 3 Day Beard Shaving, Short, Medium and Long",€37.10,1536,4.3 out of 5 stars,B0BYJQFW1F,https://www.amazon.fr/-/en/Gillette-King-Sharpened-Wear-Resistant-Different/dp/B0BYJQFW1F/ref=zg_bs_g_hpc_d_sccl_7/520-5812042-1566322?psc=1,57,hpc,fr,200+ bought
2,58,Omega 3 Fish Oil 2000mg - 240 Capsules (120 Days) - High Concentration of EPA (660mg) & DHA (440mg) Support Heart Function and Normal Vision - Made by Nutravita,€19.99,27170,4.6 out of 5 stars,B01K28121U,https://www.amazon.fr/-/en/Omega-Fish-Oil-2000mg-Concentration/dp/B01K28121U/ref=zg_bs_g_hpc_d_sccl_8/520-5812042-1566322?psc=1,58,hpc,fr,2K+ bought
2,59,Philips OneBlade 360 Replacement Blade for Electric Shaver (Model QP410/50),€12.46,7683,4.7 out of 5 stars,B0BCL3DZ8F,https://www.amazon.fr/-/en/Philips-OneBlade-Replacement-QP410-50/dp/B0BCL3DZ8F/ref=zg_bs_g_hpc_d_sccl_9/520-5812042-1566322?psc=1,59,hpc,fr,1K+ bought
2,60,"Arista Tongue Scraper, Pack of 1, Ayurveda Copper Tongue Scraper for Fresh Breath, Antibacterial Tongue Scraper, Copper Ayurvedic Tongue Scraper",€6.30,22925,4.4 out of 5 stars,B0721MSKNJ,https://www.amazon.fr/-/en/Arista-Scraper-Ayurveda-Antibacterial-Ayurvedic/dp/B0721MSKNJ/ref=zg_bs_g_hpc_d_sccl_10/520-5812042-1566322?psc=1,60,hpc,fr,1K+ bought
2,61,"Babylino Safe Nights Boy, Absorbent Sleep Pants for Boys 8-16 Years (30-50 kg), 14 Pants",€9.69,515,4.4 out of 5 stars,B0CTS1KX4Q,https://www.amazon.fr/-/en/Babylino-Nights-Absorbent-Sleep-Pants/dp/B0CTS1KX4Q/ref=zg_bs_g_hpc_d_sccl_11/520-5812042-1566322?psc=1,61,hpc,fr,600+ bought
2,62,"Always Discreet Extra Secure, Incontinence or Urinary Leakage Pads, Large Leaks, Eco Size, 7 Drops, Ultimate Night, 48 Individual Pockets (4 x 12 Units)",€26.36,3896,4.6 out of 5 stars,B09NNRJPDS,https://www.amazon.fr/-/en/Always-Discreet-Incontinence-Ultimate-Individual/dp/B09NNRJPDS/ref=zg_bs_g_hpc_d_sccl_12/520-5812042-1566322?psc=1,62,hpc,fr,1K+ bought
2,63,elmex - Elmex Sensitive Toothpaste Gentle Whiteness 0% Colourants - Sensitive Teeth - Painful Gums - Enamel Protection | White Teeth - 2 x 75 ml,€15.99,2980,4.7 out of 5 stars,B0BFBSFFY8,https://www.amazon.fr/-/en/elmex-Sensitive-Toothpaste-Colourants-Protection/dp/B0BFBSFFY8/ref=zg_bs_g_hpc_d_sccl_13/520-5812042-1566322?psc=1,63,hpc,fr,400+ bought
2,64,"BIOLANE - 2-in-1 baby toothpaste - Cleans first teeth - Soothes teething, fluorine-free - Strawberry flavour - Made in France - 50 ml",€7.99,1497,4.7 out of 5 stars,B09YMBQKTT,https://www.amazon.fr/-/en/BIOLANE-2-toothpaste-fluorine-free-Strawberry/dp/B09YMBQKTT/ref=zg_bs_g_hpc_d_sccl_14/520-5812042-1566322?psc=1,64,hpc,fr,2K+ bought
2,65,"Always Maxi Sanitary Napkins, ProFresh Night, 12 Towels Without Wings, Very Abundant Flow Night, Ultra Absorbent Heart and Odour Neutralization",€1.73,1948,4.6 out of 5 stars,B082VVRKTP,https://www.amazon.fr/-/en/Always-Sanitary-ProFresh-Absorbent-Neutralization/dp/B082VVRKTP/ref=zg_bs_g_hpc_d_sccl_15/520-5812042-1566322?psc=1,65,hpc,fr,2K+ bought
2,66,"Baranne Odor Stop | Deo Freshness | Anti-Odour Spray | Neutralises Bad Odours | Street Shoes, Sneakers | Aerosol 100 ml",€3.39,255,4.6 out of 5 stars,B0F6V65XV8,https://www.amazon.fr/-/en/Baranne-Freshness-Anti-Odour-Neutralises-Sneakers/dp/B0F6V65XV8/ref=zg_bs_g_hpc_d_sccl_16/520-5812042-1566322?psc=1,66,hpc,fr,2K+ bought
2,67,Nana Maxi Goodnight Pack of 12 Sanitary Towels with Wings - Very Abundant Flow Sanitary Towels,€1.95,1606,4.6 out of 5 stars,B07YQFH15Y,https://www.amazon.fr/-/en/Nana-Goodnight-Sanitary-Towels-Wings/dp/B07YQFH15Y/ref=zg_bs_g_hpc_d_sccl_17/520-5812042-1566322?psc=1,67,hpc,fr,1K+ bought
2,68,Veet Expert - 20 Strips of Cold Wax Face - Sensitive Skin - Perfect Finish - Long-Lasting Hair Removal,€5.37,1110,4.0 out of 5 stars,B0BS3VJ8T3,https://www.amazon.fr/-/en/Veet-Expert-Sensitive-Perfect-Long-Lasting/dp/B0BS3VJ8T3/ref=zg_bs_g_hpc_d_sccl_18/520-5812042-1566322?psc=1,68,hpc,fr,900+ bought
2,69,My Variations - Electric Toothbrush - Sonic Technology - 1 Month Battery Life - 5 Brushing Modes - Built-in 2 Min Timer - Dentist Recommended - USB-C Charging - Black,€69.00,2325,4.6 out of 5 stars,B09QD6TPRP,https://www.amazon.fr/-/en/My-Variations-Toothbrush-Built-Recommended/dp/B09QD6TPRP/ref=zg_bs_g_hpc_d_sccl_19/520-5812042-1566322?psc=1,69,hpc,fr,1K+ bought
